Rank	NCT Number	Title	Recruitment	Study Results	Conditions	Interventions	Sponsor/Collaborators	Gender	Age Groups	Phases	Enrollment	Funded Bys	Study Types	Study Designs	Other IDs	First Received	Start Date	Completion Date	Last Updated	Last Verified	Results First Received	Acronym	Primary Completion Date	Outcome Measures	URL
287	NCT01788475	Safety and Effectiveness of Ozurdex Steroid Implants for DME After Vitrectomy Surgery	Withdrawn	No Results Available	Diabetic Macular Edema	Drug: Dexamethasone	Lahey Clinic	Both	Adult|Senior		0	Other	Interventional	Allocation: Randomized|Endpoint Classification: Safety/Efficacy Study|Intervention Model: Single Group Assignment|Primary Purpose: Treatment|Masking: Double Blind (Subject, Caregiver, Investigator, Outcomes Assessor)	2012-031	February 7, 2013	December 2012	November 2014	September 1, 2015	September 2015	No Study Results Posted	null	November 2014	Visual Acuity Gain|Central retinal Thickness Reduction	https://ClinicalTrials.gov/show/NCT01788475
288	NCT01945866	Phase II Combination Steroid and Anti-VEGF for Persistent DME	Recruiting	No Results Available	Diabetic Macular Edema	Drug: intravitreal ranibizumab 0.3 mg|Drug: dexamethasone intravitreal implant|Procedure: Sham injection	Diabetic Retinopathy Clinical Research Network|Allergan|Genentech, Inc.	Both	Adult|Senior	Phase 2	125	Other|Industry	Interventional	Allocation: Randomized|Endpoint Classification: Safety/Efficacy Study|Intervention Model: Parallel Assignment|Primary Purpose: Treatment|Masking: Double Blind (Subject, Outcomes Assessor)	DRCR.net Protocol U	September 12, 2013	February 2014	January 2016	June 9, 2015	June 2015	No Study Results Posted	null	January 2016	Mean change in visual acuity letter score|At 24 weeks after randomization, percent of eyes with at least 10 and at least 15 letter gain (increase) or loss (decrease) in E-ETDRS letter score visual acuity.|Visual acuity area under the curve (AUC) between randomization and 24 weeks|Mean change in OCT CSF thickness, adjusted for thickness at time of randomization|Percent of eyes with ≥1 and ≥2 logOCT step gain or loss in CSF thickness|Percent of eyes with OCT CSF thickness < the gender-specific spectral domain OCT equivalent of 250 microns on Zeiss Stratus|OCT CSF thickness area under the curve between randomization and 24 weeks|Percent of eyes with worsening or improvement of diabetic retinopathy on clinical exam	https://ClinicalTrials.gov/show/NCT01945866
289	NCT02193113	A Phase I Single Ascending Dose Study of the Intravitreal Plasma Kallikrein Inhibitor KVD001 in Subjects With DME	Active, not recruiting	No Results Available	Diabetic Macular Edema	Drug: KVD001 Injection	KalVista Pharmaceuticals, Ltd.|Juvenile Diabetes Research Foundation	Both	Adult|Senior	Phase 1	17	Industry|Other	Interventional	Allocation: Non-Randomized|Endpoint Classification: Safety Study|Intervention Model: Single Group Assignment|Primary Purpose: Treatment|Masking: Open Label	KVD001-001	July 9, 2014	July 2014	July 2015	March 30, 2015	March 2015	No Study Results Posted	null	June 2015	Number of participants with Adverse Events as a measure of safety and tolerability|Measurement of KVD001 plasma levels over time following intravitreal injection (with calculation of Tmax, Cmax, AUC and t1/2)|Best Corrected Visual Acuity as measured by ETDRS EVA	https://ClinicalTrials.gov/show/NCT02193113
290	NCT01892163	Multicentre Randomised Clinical Trial Comparing Fixed vs Pro re Nata (PRN) Dosing of 700 μg Dexamethasone	Recruiting	No Results Available	Diabetic Macular Edema	Device: Ozurdex	Moorfields Eye Hospital NHS Foundation Trust|The Royal Wolverhampton Hospitals NHS Trust|Frimley Park Hospital NHS Trust|Brighton and Sussex University Hospitals NHS Trust|University Hospitals Bristol NHS Foundation Trust	Both	Adult|Senior	Phase 3	100	Other	Interventional	Allocation: Randomized|Endpoint Classification: Efficacy Study|Intervention Model: Parallel Assignment|Primary Purpose: Treatment|Masking: Single Blind (Outcomes Assessor)	SIVS1007	June 25, 2013	March 2013	December 2014	July 3, 2013	June 2013	No Study Results Posted	OZDRY	December 2014	The difference between arms in the change from baseline in best corrected visual acuity at 12 months|Difference between arms in change from baseline in each domain and composite scores of the National Eye Institute Visual function questionnaire (VFQ-25).|Difference between arms in change in central subfield thickness.|Proportion of patients with ocular and systemic serious adverse events	https://ClinicalTrials.gov/show/NCT01892163
291	NCT02262260	Compare Safety/Efficacy of Labeled vs Wait-Extend Regimen of Lucentis in Turkish Patients With VI Due to DME	Recruiting	No Results Available	Diabetic Macular Edema	Drug: Labeled regime arm|Drug: Wait and Extend regime arm	Novartis Pharmaceuticals|Novartis	Both	Adult|Senior	Phase 3	104	Industry	Interventional	Allocation: Randomized|Endpoint Classification: Safety/Efficacy Study|Intervention Model: Parallel Assignment|Primary Purpose: Treatment|Masking: Open Label	CRFB002DTR01	August 27, 2014	December 2014	December 2016	June 2, 2015	June 2015	No Study Results Posted	SALUTE-D	December 2016	Mean change in Best-corrected visual acuity (BCVA)|Mean change in Central Retinal Thickness (CRT)|Mean number of injections|Mean number of visits|Proportion of patients who gained ≥0 letters|Proportion of patients who gained ≥5 letters|Proportion of patients who gained ≥10 letters|Proportion of patients who gained ≥15 letters|Incidence of adverse events (AEs) and serious AEs	https://ClinicalTrials.gov/show/NCT02262260
292	NCT02259088	A 12-month, Randomized, Efficacy and Safety Study of 0.5 mg Ranibizumab vs Laser in Chinese DME Patients	Recruiting	No Results Available	Vision Impairment Due to Diabetic Macular Edema	Drug: ranibizumab|Procedure: laser	Novartis Pharmaceuticals|Novartis	Both	Adult|Senior	Phase 3	380	Industry	Interventional	Allocation: Randomized|Endpoint Classification: Safety/Efficacy Study|Intervention Model: Parallel Assignment|Primary Purpose: Treatment|Masking: Double Blind (Subject, Caregiver, Investigator, Outcomes Assessor)	CRFB002D2305	October 3, 2014	November 2014	March 2017	June 2, 2015	June 2015	No Study Results Posted	null	March 2017	Mean average BCVA change|Mean BCVA change by visit|Mean change in Central subfield Thickness (CSFT)|BCVA improvement of ≥ 10 and ≥ 15 letters|BCVA loss of < 10 and < 15 letters|Visual acuity ≥ 73 letters|Mean average BCVA change after month 3|Mean change in patient reported visual functioning scale|Adverse events|Evaluation of treatment patterns	https://ClinicalTrials.gov/show/NCT02259088
293	NCT02186119	A Study of Abicipar Pegol in Patients With Diabetic Macular Edema	Completed	No Results Available	Macular Edema	Drug: abicipar pegol|Drug: ranibizumab|Other: sham procedure	Allergan	Both	Adult|Senior	Phase 2	151	Industry	Interventional	Allocation: Randomized|Endpoint Classification: Safety/Efficacy Study|Intervention Model: Parallel Assignment|Primary Purpose: Treatment|Masking: Double Blind (Subject, Investigator, Outcomes Assessor)	150998-004|PALM	July 8, 2014	July 2014	June 2015	July 10, 2015	July 2015	No Study Results Posted	null	June 2015	Change from Baseline in Best Corrected Visual Acuity (BCVA)|Percentage of Patients with a BCVA Gain of ≥15 Letters in the Study Eye on the Early Treatment Diabetic Retinopathy Study (ETDRS) Scale|Change from Baseline in Central Retinal Thickness (CRT) in the Study Eye|Percentage of Patients with a BCVA of ≥70 Letters|Percentage of Patients with Resolution of Macular Edema	https://ClinicalTrials.gov/show/NCT02186119
294	NCT02188173	An Observational Study of OZURDEX® in Diabetic Macular Edema (DME)	Active, not recruiting	No Results Available	Macular Edema	Drug: dexamethasone 700 ㎍ intravitreal implant	Allergan	Both	Adult|Senior		201	Industry	Observational	Observational Model: Cohort|Time Perspective: Prospective	GMA-US-EYE-0272|REINFORCE	July 10, 2014	July 2014	May 2016	September 10, 2015	September 2015	No Study Results Posted	null	May 2016	Maximum Change from Baseline in Best Corrected Visual Acuity (BCVA) in the Study Eye|Percentage of Patients with a BCVA Improvement of ≥15 Letters in the Study Eye|Average Change from Baseline in BCVA in the Study Eye|Percentage of Patients with an Increase from Baseline of ≥2 Lines in BCVA in the Study Eye|Percentage of Patients with an Increase from Baseline of ≥3 Lines in BCVA in the Study Eye|Percentage of Patients with BCVA of 20/40 or Better in the Study Eye|Mean Number of Ozurdex Injections in the Study Eye|Mean Time Between Ozurdex Injections in the Study Eye|Change from Baseline in Central Retinal Subfield Thickness (CRT) in the Study Eye	https://ClinicalTrials.gov/show/NCT02188173
295	NCT01805323	A Retrospective Chart Review of OZURDEX® in Patients With Macular Edema	Completed	Has Results	Macular Edema	Drug: Dexamethasone Intravitreal Implant	Allergan	Both	Child|Adult|Senior		101	Industry	Observational	Observational Model: Case-Only|Time Perspective: Retrospective	CMA-OZU-12-001	March 5, 2013	September 2012	April 2013	April 28, 2014	April 2014	April 28, 2014	null	April 2013	Peak Mean Change From Baseline in Best Corrected Visual Acuity (BCVA)|Peak Mean Change From Baseline in Central Retinal Thickness (CRT)	https://ClinicalTrials.gov/show/NCT01805323
296	NCT02181530	Retrospective Data Collection Study in Patients With Macular Oedema Receiving OZURDEX®	Completed	Has Results	Macular Edema|Retinal Vein Occlusion	Other: No Intervention	Allergan	Both	Child|Adult|Senior		43	Industry	Observational	Observational Model: Cohort|Time Perspective: Retrospective	MAF/AGN/OPH/RET/016	July 2, 2014	July 2014	October 2014	May 21, 2015	May 2015	April 10, 2015	null	October 2014	Change From Baseline in Best Corrected Visual Acuity (BCVA) in the Study Eye|Percentage of Patients With an Increase of 2 Lines or More in BCVA in the Study Eye|Percentage of Patients With an Increase of 3 Lines or More in BCVA in the Study Eye|Change From Baseline in Retinal Thickness as Measured by Optical Coherence Tomography (OCT)|Time to Improvement of 2 Lines or More in BCVA in the Study Eye|Time to Improvement of 3 Lines or More in BCVA in the Study Eye|Time to OZURDEX® Re-Injection in the Study Eye	https://ClinicalTrials.gov/show/NCT02181530
297	NCT01903720	A Safety and Efficacy Study of OZURDEX® in Macular Edema Associated With Branch Retinal Vein Occlusion	Completed	No Results Available	Macular Edema|Retinal Vein Occlusion	Drug: dexamethasone implant	Allergan	Both	Adult|Senior	Phase 4	71	Industry	Interventional	Endpoint Classification: Safety/Efficacy Study|Intervention Model: Single Group Assignment|Primary Purpose: Treatment|Masking: Open Label	APMA-OZU-01-01	July 16, 2013	July 2013	March 2015	August 31, 2015	August 2015	No Study Results Posted	COBALT	September 2014	Change from Baseline in Best Corrected Visual Acuity (BCVA)|Change from Baseline in Central Retinal Thickness (CRT)|Change from Baseline in BCVA|Change from Baseline in CRT|Percentage of Subjects with a Change from Baseline of 15 or More Letters in BCVA|Percentage of Subjects Receiving a Second Injection|Percentage of Subjects Receiving a Third Injection|Time to Second Injection|Time to Third Injection|Number of Laser Treatments	https://ClinicalTrials.gov/show/NCT01903720
298	NCT02121262	A Safety and Efficacy Study of Dexamethasone Versus Laser Photocoagulation in Patients With Diabetic Macular Edema	Withdrawn	No Results Available	Macular Edema	Drug: 700 μg dexamethasone|Procedure: Laser Photocoagulation	Allergan	Both	Adult|Senior	Phase 3	0	Industry	Interventional	Allocation: Randomized|Endpoint Classification: Safety/Efficacy Study|Intervention Model: Parallel Assignment|Primary Purpose: Treatment|Masking: Single Blind (Outcomes Assessor)	206207-026	April 22, 2014	April 2014	February 2017	July 9, 2014	July 2014	No Study Results Posted	null	February 2017	Change from Baseline in Best Corrected Visual Acuity (BCVA) in the Study Eye|Percentage of Patients with BCVA Improvement ≥15 Letters from Baseline in the Study Eye|Change from Baseline in Central Retinal Thickness by Optical Coherence Tomography (OCT) in the Study Eye|Change from Baseline in Total Macular Leakage Area by Fluorescein Angiography (FA) in the Study Eye	https://ClinicalTrials.gov/show/NCT02121262
299	NCT01918371	A Retrospective Study of Anti-Vascular Endothelial Growth Factor (VEGF) Injections for Retinal Vein Occlusion or Diabetic Macular Edema	Completed	No Results Available	Retinal Vein Occlusion|Macular Edema	Drug: Anti-VEGF	Allergan	Both	Adult|Senior		324	Industry	Observational	Observational Model: Case-Only|Time Perspective: Retrospective	GMA-OZU-13-598	August 5, 2013	August 2013	July 2014	July 17, 2014	July 2014	No Study Results Posted	null	May 2014	Percentage of Patients with Best Corrected Visual Acuity (BCVA) of 20/40 or Better and Central Retinal Thickness (CRT) ≤250 µm on Time Domain (TD) Optical Coherence Tomography (OCT) or ≤300 µm on Spectral Domain (SD) OCT in the Study Eye|Percentage of Patients with BCVA of 20/40 or Better in the Study Eye|Percentage of Patients with CTR of ≤250 µm on TD OCT or ≤300 µm on SD OCT in the Study Eye|Percentage of Patients with Both BCVA 20/40 or Better or CTR ≤250 µm on TD OCT or ≤300 µm on SD OCT in the Study Eye|Percentage of Patients with BCVA 20/40 or Worse or CRT ≥250 µm on TD OCT or ≥300 µm on SD OCT AND, Compared with the Visit 3 Months Before the Current Visit, Patient had a Gain of <1 Line in BCVA or a Decrease of <50 µm in CRT in the Study Eye|Mean BCVA in the Study Eye|Change from Baseline in BCVA in the Study Eye|Percentage of Patients with an Increase from Baseline of ≥2 Lines in BCVA in the Study Eye|Percentage of Patients with an Increase from Baseline of ≥3 Lines in BCVA in the Study Eye|Change from Baseline in CRT in the Study Eye|Time to Improvement of ≥2 Lines in BCVA in the Study Eye|Time to Improvement of ≥3 Lines in BCVA in the Study Eye|Time to Improvement in BCVA to 20/40 or Better in the Study Eye|Time to Improvement in CRT of ≤250 µm on TD OCT or ≤300 µm on SD OCT in the Study Eye|Time to Improvement to Both 20/40 or Better in BCVA and Improvement in CRT of ≤250 µm on TD OCT or ≤300 µm on SD OCT in the Study Eye|Time Between Anti-VEGF Injections in the Study Eye|Number of Anti-VEGF Injections in the Study Eye|Change in BCVA Following the Last Anti-VEGF Injection in the Study Eye|Percentage of Patients switching to a 2nd or 3rd Anti-VEGF After the First Injection in the Study Eye|Percentage of Patients Switching Among Different Anti-VEGFs in the Study Eye|Percentage of Patients with Focal Laser in the Study Eye|Percentage of Patients with Panretinal Photocoagulation (PRP) in the Study Eye|Percentage of Patients Using Corticosteroids in the Study Eye|Percentage of Patients with a Loss, Gain and No Change from Baseline in BCVA by ≥1 Line in the Study Eye|Percentage of Patients with Glaucoma Laser Surgery in the Study Eye|Percentage of Patients with Incisional Glaucoma Surgery in the Study Eye|Percentage of Phakic Patients with Cataract Surgery in the Study Eye	https://ClinicalTrials.gov/show/NCT01918371
300	NCT01823081	Combined Intravitreal Fasudil and Bevacizumab for Diabetic Macular Edema	Recruiting	No Results Available	Diabetic Macular Edema	Drug: Intravitreal injection of bevacizumab (Avastin)|Drug: Intravitreal injection of fasudil and bevacizumab (Avastin)	Shahid Beheshti Medical University	Both	Child|Adult|Senior	Phase 3	74	Other	Interventional	Allocation: Randomized|Intervention Model: Parallel Assignment|Primary Purpose: Treatment|Masking: Double Blind (Subject, Investigator)	91128	March 21, 2013	January 2013	null	March 28, 2013	July 2012	No Study Results Posted	null	June 2013	Best corrected visual acuity|central macular thickness|Status of macular perfusion|intraocular inflammation	https://ClinicalTrials.gov/show/NCT01823081
301	NCT02194634	Safety and Efficacy Study of Conbercept in Diabetic Macular Edema (DME) (Sailing)	Recruiting	No Results Available	Diabetic Macular Edema	Drug: Conbercept|Other: Sham injection|Procedure: Laser|Other: Sham laser	Chengdu Kanghong Biotech Co.,Ltd.	Both	Adult|Senior	Phase 3	248	Industry	Interventional	Allocation: Randomized|Endpoint Classification: Safety/Efficacy Study|Intervention Model: Parallel Assignment|Primary Purpose: Treatment|Masking: Double Blind (Subject, Caregiver, Investigator, Outcomes Assessor)	KHSWKH902010	July 14, 2014	July 2014	September 2017	June 8, 2015	June 2015	No Study Results Posted	null	December 2016	Mean change from baseline in best corrected visual acuity (BCVA) at month 12|Mean change from baseline in central retinal thickness (CRT) between two groups|Safety (e.g. incidence of adverse events) of Conbercept ophthalmic injection	https://ClinicalTrials.gov/show/NCT02194634
302	NCT01769599	Comparison of Initial Treatment in With Laser Grid in Diabetic Macular Edema to Intra Vitreal Avastin Injections	Recruiting	No Results Available	Diabetic Macular Edema|Diabetus Mellitus		Ziv Hospital	Both	Adult|Senior		60	Other	Observational	Observational Model: Cohort|Time Perspective: Retrospective	0108-12-ZIV	January 14, 2013	January 2013	April 2014	January 14, 2013	January 2013	No Study Results Posted	null	January 2014	Macular thickness	https://ClinicalTrials.gov/show/NCT01769599
303	NCT01823965	Intravitreal Injections of Ranibizumab With Deferred Laser Grid Laser Photocoagulation for Treatment of Diabetic Macular Edema With Visual Impairment	Recruiting	No Results Available	Diabetic Macular Edema	Drug: ranibizumab	Poitiers University Hospital	Both	Adult|Senior	Phase 2	null	Other	Interventional		LLOMD	March 27, 2013	null	null	April 3, 2013	March 2013	No Study Results Posted	null	December 2013	Number of intravitreal injections of ranibizumab|best-corrected visual acuity	https://ClinicalTrials.gov/show/NCT01823965
304	NCT01792141	Use of Diagnostic Dye to Identify Areas of Leakeage,in the Retina, Prior to Receiving Focal Laser Treatment	Completed	No Results Available	Macular Edema		Retina Institute of Hawaii	Both	Adult|Senior		50	Other	Observational	Observational Model: Cohort|Time Perspective: Prospective	RIH 1010	February 11, 2013	January 2011	December 2012	February 12, 2013	February 2013	No Study Results Posted	null	June 2012	Primary objective is to assess the effectiveness of FA-ICG guided focal laser therapy for the treatment CSME by means of serial FA-1CGs before and every 3 months after treatment.	https://ClinicalTrials.gov/show/NCT01792141
305	NCT02472366	A Non-Randomized, Open-Label, Single Center Phase 4 Study of the Effect and Safety of ILUVIEN® in Chronic Diabetic Macular Edema Patients Considered Insufficiently Responsive to Available Therapies (Laser, Anti-VEGF) With or Without Intravitreal Corticosteroid Therapy	Completed	Has Results	Chronic Diabetic Macular Edema	Drug: ILUVIEN	Alimera Sciences	Both	Adult|Senior	Phase 4	16	Industry	Interventional	Allocation: Non-Randomized|Endpoint Classification: Safety/Efficacy Study|Intervention Model: Single Group Assignment|Primary Purpose: Treatment|Masking: Open Label	M-01-13-002	June 10, 2015	January 2014	May 2015	August 14, 2015	August 2015	June 23, 2015	null	March 2015	Changes in Best Corrected Visual Acuity From Baseline|Changes in Intraocular Pressure (IOP)|Changes in Central Subfield Thickness|Changes in Macular Volume	https://ClinicalTrials.gov/show/NCT02472366
306	NCT02511067	Ranibizumab for Edema of the mAcula in Diabetes: Protocol 4 With Tocilizumab: The READ-4 Study	Not yet recruiting	No Results Available	Diabetic Macular Edema	Drug: Tocilizumab|Drug: Ranibizumab	University of Nebraska|Genentech, Inc.	Both	Adult|Senior	Phase 2	66	Other|Industry	Interventional	Allocation: Randomized|Endpoint Classification: Safety/Efficacy Study|Intervention Model: Factorial Assignment|Primary Purpose: Treatment|Masking: Open Label	ML29813	July 27, 2015	October 2015	October 2017	July 27, 2015	July 2015	No Study Results Posted	READ-4	April 2017	Adverse Events|Anatomic Retinal Changes|Visual Acuity|Rescue Therapy	https://ClinicalTrials.gov/show/NCT02511067
307	NCT01876914	Pilot Study of OCT Versus Fluorescein Angiography in DME	Active, not recruiting	No Results Available	Diabetic Macular Edema		Oregon Health and Science University|Oregon Clinical & Translational Research Institute	Both	Adult|Senior		28	Other	Observational	Observational Model: Case-Only|Time Perspective: Prospective	OHSU IRB #9361|8UL1TR000128-07	June 6, 2013	June 2013	June 2015	April 21, 2015	April 2015	No Study Results Posted	OCT and DME	June 2015	Total retinal blood flow & visual acuity|Macular ischemic areas and microaneurysms, as identified by FA vs. OCT|The degree of parafoveal ischemia as identified by OCT and visual acuity	https://ClinicalTrials.gov/show/NCT01876914
308	NCT02299336	Long-Term Efficacy & Safety of Aflibercept IVT for the Treatment of DME in Subjects Who Completed the VISTA-DME Trial	Active, not recruiting	No Results Available	Diabetic Macular Edema	Drug: Aflibercept|Procedure: Focal Laser	Greater Houston Retina Research|Regeneron Pharmaceuticals	Both	Adult|Senior	Phase 4	35	Other|Industry	Interventional	Endpoint Classification: Safety/Efficacy Study|Intervention Model: Single Group Assignment|Primary Purpose: Treatment|Masking: Open Label	The Endurance 1 Trial	October 15, 2014	October 2014	January 2016	June 22, 2015	June 2015	No Study Results Posted	null	January 2016	Need for ongoing intravitreal aflibercept injections for subjects who were enrolled and completed the 3-year VISTA DME (VGFT-OD-1009) trial|Measure longer-term efficacy of intravitreal aflibercept injections in the management of DME|Measure the role of focal laser treatment (fluorescein angiography-guided, if applicable) in decreasing the treatment burden among subjects who require ongoing aflibercept treatment in the management of DME|Measure the role of (ultrawide-field, if available) baseline vs 52 week fluorescein angiography-determined retinal ischemia in predicting past and future anti-VEGF treatment burden, anatomic and visual outcomes:	https://ClinicalTrials.gov/show/NCT02299336
309	NCT02107131	Performance Assessment Tests in Working Individuals With DME Following Treatment With Ranibizumab	Recruiting	No Results Available	Diabetic Macular Edema	Drug: Intravitreal ranibizumab 0.3mg	California Retina Consultants	Both	Adult|Senior	Phase 2|Phase 3	60	Other	Interventional	Endpoint Classification: Efficacy Study|Intervention Model: Single Group Assignment|Primary Purpose: Treatment|Masking: Open Label	ML29184s	April 2, 2014	May 2014	null	July 28, 2015	July 2015	No Study Results Posted	ERASER	December 2016	Maximum Reading Speed|Change in work productivity|Change in visual acuity|Change in contrast sensitivity	https://ClinicalTrials.gov/show/NCT02107131
310	NCT02297204	The Endurance 1 Trial	Enrolling by invitation	No Results Available	Diabetic Macular Edema	Procedure: Focal Laser Treatment|Drug: aflibercept 2.0 mg	Northern California Retina Vitreous Associates|Regeneron Pharmaceuticals	Female	Adult|Senior	Phase 4	10	Other|Industry	Interventional	Endpoint Classification: Safety/Efficacy Study|Intervention Model: Single Group Assignment|Primary Purpose: Prevention|Masking: Open Label	REG-2014-11-006	November 14, 2014	November 2014	March 2016	November 20, 2014	November 2014	No Study Results Posted	Endurance	January 2016	Need for ongoing intravitreal aflibercept injections in the management of DME|Vision change|Vision loss|Change in central retinal thickness|Development of clinically relevant diabetic macular edema|Role of focal laser treatment in management of DME (Proportion of subjects that receive focal laser treatment and mean number of intravitreal aflibercept injections before and after receiving focal laser treatment.)|Evaluation of Diabetic Retinopathy (Proportion of subjects with stable, worsened, or improved diabetic retinopathy as identified by eye examination and imaging.)|Ocular and systemic adverse events	https://ClinicalTrials.gov/show/NCT02297204
311	NCT02325271	Intra-individual Variability and Circadian Rhythm of VEGF Levels and Interaction With Biomarkers	Recruiting	No Results Available	Diabetic Macular Edema	Other: Frequent blood and urine sampling and blood pressure measurement	GWT-TUD GmbH|Novartis	Both	Adult|Senior		40	Other|Industry	Observational	Observational Model: Case Control|Time Perspective: Prospective	VEGF Bio	December 19, 2014	February 2015	December 2015	February 24, 2015	February 2015	No Study Results Posted	null	August 2015	VEGF-A|VEGF-B|VEGF-C|Placental growth factor|Glycated hemoglobin (HbA1c)|High-sensitivity C-reactive protein (hCRP)|Matrix metallopeptidase 9 (MMP-9)|MMP-9|Adiponectin|Cystatin C|Albumin|Creatinine|Blood pressure	https://ClinicalTrials.gov/show/NCT02325271
312	NCT01767545	Dexamethasone-implant for the Treatment of RVO	Completed	No Results Available	Macular Edema Caused by Retinal Vein Occlusion	Drug: Dexamethasone implant|Drug: Bevacizumab	Ludwig-Maximilians - University of Munich	Both	Adult|Senior	Phase 4	64	Other	Interventional	Allocation: Non-Randomized|Endpoint Classification: Safety/Efficacy Study|Intervention Model: Crossover Assignment|Primary Purpose: Treatment|Masking: Open Label	Mayer-DEX-001	January 9, 2013	September 2010	February 2012	January 10, 2013	January 2013	No Study Results Posted	null	January 2011	The primary clinical endpoint was BCVA twelve months after the first intravitreal treatment.|Central retinal thickness|Lens opacity|Saftey of procedure	https://ClinicalTrials.gov/show/NCT01767545
313	NCT02080091	Observational Study to Assess the Effect of Iluvien® in DME Patients Insufficiently Responsive to Available Therapies	Terminated	Has Results	Diabetic Macular Edema (DME)		Alimera Sciences	Both	Adult|Senior		25	Industry	Observational	Observational Model: Cohort|Time Perspective: Prospective	M-01-13-003	March 3, 2014	December 2013	April 2015	August 14, 2015	August 2015	July 15, 2015	ILUMINATE	March 2015	Visual Acuity|Number of Patients With Ocular Adverse Events|Retinal Center Subfield Thickness	https://ClinicalTrials.gov/show/NCT02080091
314	NCT02555956	Grid Laser for Diffuse Diabetic Maculopathy	Completed	No Results Available	Diabetic Macular Edema		Dow University of Health Sciences	Both	Adult|Senior		50	Other	Observational	Observational Model: Case-Only|Time Perspective: Prospective	Macular Grid Laser	August 6, 2015	April 2012	December 2014	September 20, 2015	September 2015	No Study Results Posted	MMG	December 2014	Improvement of visual acuity after grid laser|Complication	https://ClinicalTrials.gov/show/NCT02555956
315	NCT01945892	Dexamethasone-Implant for the Treatment of Macula Edema Due to Irvine Gass Syndrome	Completed	No Results Available	Macular Edema|Visual Acuity	Drug: Ozurdex	Ludwig-Maximilians - University of Munich|Allergan	Both	Adult|Senior		23	Other|Industry	Observational	Observational Model: Case Control|Time Perspective: Prospective	MAF/ISS/OPH/RET/011	September 16, 2013	November 2011	July 2013	September 18, 2013	September 2013	No Study Results Posted	null	June 2013	Visual acuity|Retinal Thickness|Intraocular pressure	https://ClinicalTrials.gov/show/NCT01945892
316	NCT02207712	Noctura400 Treatment for Diabetic Retinopathy (CANDLE)	Not yet recruiting	No Results Available	Diabetic Macular Oedema	Device: Noctura 400 Eye Mask|Drug: Ranibizumab	PolyPhotonix Medical	Both	Adult|Senior		240	Industry	Interventional	Allocation: Randomized|Endpoint Classification: Safety/Efficacy Study|Intervention Model: Parallel Assignment|Primary Purpose: Treatment|Masking: Open Label	2014RM02	July 24, 2014	September 2014	September 2016	July 31, 2014	July 2014	No Study Results Posted	CANDLE	February 2016	The mean difference between trial arms in the number of intravitreal injections of ranibizumab required by each study eye at 48 weeks|Mean difference between treatment arms in change from baseline Central sub-field thickness at 48 Weeks|Mean difference between treatment arms in change from baseline best corrected visual acuity at 48 weeks.|Mean difference between treatment arms in utility (quality of life) as assessed by EQ-5D.|Mean difference between treatment arms in the number of ranibizumab injections required|Change in Central sub-field thickness over time|Pattern of injections given over the period of 48 weeks in both arms.|Adverse events rates	https://ClinicalTrials.gov/show/NCT02207712
317	NCT02337972	Conjunctival Flora Patterns After Serial Intravitreal Injections in Diabetic Patients	Recruiting	No Results Available	Diabetic Retinopathy|Diabetic Macular Edema	Drug: povidone-iodine 4%	Sheba Medical Center|Assaf-Harofeh Medical Center	Both	Adult|Senior		50	Other	Interventional	Intervention Model: Single Group Assignment|Primary Purpose: Diagnostic|Masking: Open Label	Sheba_Medical_Center	January 1, 2015	January 2015	January 2016	February 19, 2015	February 2015	No Study Results Posted	null	December 2015	Change of conjunctival flora and bacterial resistance	https://ClinicalTrials.gov/show/NCT02337972
318	NCT01827722	Ozurdex Versus Ranibizumab Versus Combination for Central Retinal Vein Occlusion	Recruiting	No Results Available	Macular Edema Following Central Retinal Vein Occlusion	Drug: Ozurdex|Drug: Ranibizumab|Drug: Combination Ozurdex with Ranibizumab PRN	Valley Retina Institute	Both	Adult|Senior	Phase 4	45	Other	Interventional	Allocation: Randomized|Endpoint Classification: Safety/Efficacy Study|Intervention Model: Parallel Assignment|Primary Purpose: Treatment|Masking: Single Blind (Subject)	ORION	April 4, 2013	May 2013	null	July 5, 2013	July 2013	No Study Results Posted	ORION	May 2014	Best Corrected Visual Acuity	https://ClinicalTrials.gov/show/NCT01827722
319	NCT02140164	Study of Oral Minocycline in Treating Bilateral Cystoid Macular Edema Associated With Retinitis Pigmentosa	Recruiting	No Results Available	Retinitis Pigmentosa	Drug: Minocycline	National Eye Institute (NEI)|National Institutes of Health Clinical Center (CC)	Both	Child|Adult|Senior	Phase 1|Phase 2	10	NIH	Interventional	Allocation: Non-Randomized|Endpoint Classification: Safety/Efficacy Study|Intervention Model: Single Group Assignment|Primary Purpose: Treatment|Masking: Open Label	140108|14-EI-0108	May 14, 2014	May 2014	May 2016	March 31, 2015	March 2015	No Study Results Posted	null	May 2016	Change in CME based on OCT measurements in the study eye at 6 months compared to pre-treatment values|The number and severity of AEs. Ocular safety outcomes will be changes not consistent with the natural progression of RP.|Changes in OCT, ERG, microperimetry and HVF 30-2. Pre-treatment measurements will be analyzed to measure the natural variability of the CME as well as the functional testing.	https://ClinicalTrials.gov/show/NCT02140164
